timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531902900000,7/18/2018 16:35,FNM00152300188,149185774,2085440,1766608191,11953798,78981,163387185,14.06017747,5.341755677
1531902600000,7/18/2018 16:30,FNM00152300188,149160802,2082942,1766458053,11944276,78971,163218461,24.14636929,14.58818728
1531902300000,7/18/2018 16:25,FNM00152300188,149118471,2077611,1766330405,11918542,78350,163068413,33.66779984,12.82910159
1531902000000,7/18/2018 16:20,FNM00152300188,149059148,2076242,1766214896,11895830,78208,162914232,13.25970892,5.457911419
1531901700000,7/18/2018 16:15,FNM00152300188,149035579,2075562,1766061396,11886101,78200,162745714,12.9425669,5.41089245
1531901400000,7/18/2018 16:10,FNM00152300188,149012582,2074824,1765907446,11876453,78189,162577066,13.37245283,5.532962749
1531901100000,7/18/2018 16:05,FNM00152300188,148988813,2074082,1765754211,11866589,78183,162408659,12.89121176,5.324232465
1531900800000,7/18/2018 16:00,FNM00152300188,148965899,2073424,1765600034,11857096,78166,162239871,13.49916186,5.816615053
1531900500000,7/18/2018 15:55,FNM00152300188,148941901,2072661,1765447021,11846728,78156,162072001,11.62348761,5.438586652
1531900200000,7/18/2018 15:50,FNM00152300188,148921227,2071931,1765290561,11837031,78148,161903406,13.18814243,5.334230597
1531899900000,7/18/2018 15:45,FNM00152300188,148897786,2071179,1765137011,11827519,78142,161734604,13.21219622,5.280403984
1531899600000,7/18/2018 15:40,FNM00152300188,148874300,2070324,1764983592,11818108,78134,161565798,11.99689794,5.16691068
1531899300000,7/18/2018 15:35,FNM00152300188,148852952,2069578,1764827740,11808897,78126,161396748,12.50330932,5.247921365
1531899000000,7/18/2018 15:30,FNM00152300188,148830755,2067786,1764674200,11799543,78110,161227876,24.35303779,14.41437867
1531898700000,7/18/2018 15:25,FNM00152300188,148788050,2061732,1764547601,11774112,77487,161077502,33.33900449,12.89403947
1531898400000,7/18/2018 15:20,FNM00152300188,148729263,2060626,1764431163,11751292,77344,160923484,13.11101113,5.556116213
1531898100000,7/18/2018 15:15,FNM00152300188,148705949,2059889,1764277394,11741382,77336,160755040,13.10640594,5.359797591
1531897800000,7/18/2018 15:10,FNM00152300188,148682631,2059224,1764123464,11731828,77331,160586346,12.24474888,5.459799136
1531897500000,7/18/2018 15:05,FNM00152300188,148660840,2058505,1763968012,11722097,77324,160417854,12.34607469,4.761664339
1531897200000,7/18/2018 15:00,FNM00152300188,148638883,2057864,1763812764,11713609,77318,160248091,13.53192303,5.806900499
1531896900000,7/18/2018 14:55,FNM00152300188,148614825,2057123,1763659776,11703260,77309,160080230,12.71102061,5.343040474
1531896600000,7/18/2018 14:50,FNM00152300188,148592229,2056392,1763505336,11693734,77295,159911482,13.49571457,5.84973056
1531896300000,7/18/2018 14:45,FNM00152300188,148568232,2055607,1763352306,11683302,77288,159743588,12.95439338,5.220045333
1531896000000,7/18/2018 14:40,FNM00152300188,148545193,2054886,1763198219,11673998,77280,159574664,13.16141732,5.669952783
