timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531896300000,7/18/2018 14:45,CKM00175101208,250623078,164177,5515693551,536016999,8193725,5184541573,3.729833654,11.97414819
1531896000000,7/18/2018 14:40,CKM00175101208,250616385,164173,5515520803,535995674,8193467,5184385064,4.911139984,8.932967614
1531895700000,7/18/2018 14:35,CKM00175101208,250607578,164169,5515350287,535979781,8193231,5184223279,3.705045393,9.076154105
1531895400000,7/18/2018 14:30,CKM00175101208,250600930,164165,5515177508,535963620,8193006,5184061605,3.765939897,8.520275011
1531895100000,7/18/2018 14:25,CKM00175101208,250594173,164162,5515004844,535948439,8192775,5183898842,4.899262543,9.694281908
1531894800000,7/18/2018 14:20,CKM00175101208,250585397,164158,5514834495,535931192,8192538,5183738417,3.73825006,8.334315558
1531894500000,7/18/2018 14:15,CKM00175101208,250578688,164154,5514661739,535916343,8192307,5183575330,3.712538806,9.203177187
1531894200000,7/18/2018 14:10,CKM00175101208,250572027,164150,5514488985,535899948,8192083,5183413804,4.361339427,8.86353935
1531893900000,7/18/2018 14:05,CKM00175101208,250564211,164146,5514317594,535884167,8191856,5183251768,3.784530849,9.174368592
1531893600000,7/18/2018 14:00,CKM00175101208,250557420,164143,5514144947,535867828,8191619,5183090250,3.66604228,8.440042646
